Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_9190,83.2000452102,83.3795471737,83.3192732119,83.3365799902
Id_9191,62.0383658602,62.0663166412,61.9908975267,62.024001328
Id_9192,75.5326901371,75.6504947108,75.6097080552,75.6083463137
Id_9193,86.5433420801,86.6948616953,86.6451659201,86.6553811284
Id_9194,80.0368998501,80.1372123794,80.0871578943,80.090216036
Id_9195,72.3103500693,72.3471961948,72.2540041362,72.305333899
Id_9196,75.7996638467,75.8148170427,75.7312930767,75.7731245742
Id_9197,91.6955661949,91.8280586419,91.7675824389,91.7835429747
Id_9198,72.7407726228,72.7677852502,72.690865555,72.729952707
Id_9199,70.9245048531,71.0714898821,71.0769091661,71.0196352715
Id_9200,81.272183573,81.4560801757,81.4594274438,81.4049712886
Id_9201,62.6669511524,62.6849322648,62.6517108009,62.6352298666
Id_9202,75.8446603719,75.961045466,75.9544613721,75.9058458644
Id_9203,86.3871243861,86.5481384859,86.517655308,86.4890032861
Id_9204,61.8186262349,61.8389525158,61.7896058051,61.788223431
Id_9205,70.8562548322,70.8932509273,70.8343087129,70.8423764519
Id_9206,62.4936433331,62.5144547137,62.4475533405,62.4595407526
Id_9207,65.9062461755,65.8986394243,65.8556809958,65.8465416849
Id_9208,76.0854267014,76.1951595459,76.1650941499,76.1377629546
Id_9209,79.7544207953,79.8446997939,79.8280383349,79.7868509656
Id_9210,66.8595889978,66.9329179387,66.893206216,66.8873443852
Id_9211,77.1838120159,77.3886261938,77.3626099049,77.3388002851
Id_9212,72.4547531074,72.5841969067,72.5672748512,72.5345156425
Id_9213,71.9273495471,71.957670002,71.9199320837,71.9131120314
Id_9214,85.8489263459,85.9956363128,85.9656311111,85.945668038
Id_9215,90.9602817276,91.0879042754,91.0483322584,91.0323090611
Id_9216,58.7163859865,58.7754264669,58.7269665943,58.732602407
Id_9217,71.4995897729,71.6507627883,71.6401060069,71.6075113447
Id_9218,72.5082270057,72.6551173597,72.6021803649,72.6051103062
Id_9219,76.4590852531,76.5796180603,76.5557705852,76.5336067036
Id_9220,64.9475610495,64.9604897034,64.8911261878,64.9134569601
Id_9221,65.3347549123,65.338721749,65.2840779617,65.2952585568
Id_9222,72.2090986255,72.2501363958,72.1542149816,72.2031978321
Id_9223,87.361830089,87.5202649523,87.4429207036,87.4691366883
Id_9224,67.8968500879,68.066992692,68.0311401247,68.0247838387
Id_9225,72.6098921573,72.7527137772,72.7025805859,72.7078071378
Id_9226,63.2647696435,63.2818621211,63.2365798646,63.2441775807
Id_9227,72.0813747019,72.1247520487,72.0540472185,72.0849391264
Id_9228,87.7255582935,87.8754682158,87.8485392241,87.8378428683
Id_9229,62.408479144,62.427952858,62.366553345,62.389065845
Id_9230,65.4264988326,65.4266236058,65.3744956103,65.387756387
Id_9231,75.5326901371,75.6504947108,75.6097080552,75.6083463137
Id_9232,58.2427006436,58.2988136457,58.2638885407,58.2489696932
Id_9233,70.9245048531,71.0714898821,71.0769091661,71.0196352715
Id_9234,82.4167802229,82.5959875613,82.5515527872,82.5371835386
Id_9235,86.3871243861,86.5481384859,86.517655308,86.4890032861
Id_9236,78.4295501377,78.5288473419,78.5156524414,78.4718953882
Id_9237,62.4936433331,62.5144547137,62.4475533405,62.4595407526
Id_9238,90.8332722223,90.9660450369,90.9229408158,90.9040807647
Id_9239,58.3246359369,58.3773873006,58.3447299978,58.3316362559
Id_9240,71.0239796465,71.1669879203,71.1752287753,71.120119984
Id_9241,63.7764583308,63.8662491427,63.8164394154,63.8209184566
Id_9242,64.1567763702,64.2382065708,64.202982131,64.1963915588
Id_9243,67.2580088328,67.3224603244,67.2980976994,67.2805796618
Id_9244,81.3859696668,81.5653382736,81.5719097738,81.5199460427
Id_9245,75.5017797609,75.6236454497,75.602603117,75.5696209295
Id_9246,59.8583622514,59.8906046869,59.8500510529,59.8456451319
Id_9247,62.7550053812,62.7693177285,62.7385376557,62.7240163171
Id_9248,75.9509399595,76.0630223902,76.0594344163,76.0131480159
Id_9249,83.0225865204,83.1867491533,83.1644769874,83.1382996096
Id_9250,61.9055071926,61.9222170174,61.8752566685,61.8758281038
Id_9251,73.9404759564,73.9620504457,73.9001677661,73.9120140754
Id_9252,62.5814578695,62.5986142868,62.5341017056,62.5480820746
Id_9253,62.9547597761,62.9633028161,62.9129970048,62.9161823126
Id_9254,76.1920392795,76.297446682,76.2703545168,76.2453886862
Id_9255,91.5002024789,91.6159566984,91.5972765176,91.5654032753
Id_9256,59.9026661764,59.9492910551,59.8789226169,59.9040582162
Id_9257,76.0069590265,76.1372957354,76.0959968572,76.0870822391
Id_9258,74.9808862999,75.1126170906,75.0518011363,75.061027098
Id_9259,62.3209035145,62.3440191199,62.2802332201,62.3007460799
Id_9260,86.4224329619,86.5788157372,86.525772624,86.5332511905
Id_9261,76.7017766717,76.8156138267,76.7680492121,76.7674168679
Id_9262,80.4001068476,80.4944871686,80.4596150267,80.4462913604
Id_9263,87.361830089,87.5202649523,87.4429207036,87.4691366883
Id_9264,91.567541163,91.7052199626,91.6412112087,91.6542679867
Id_9265,72.6389267076,72.6701688888,72.5904812926,72.6272250201
Id_9266,76.1438795728,76.1530588526,76.0837424425,76.1102431142
Id_9267,64.2943897982,64.3876100958,64.3229041672,64.3500334245
Id_9268,67.4021721741,67.4789271702,67.4237123059,67.4414897276
Id_9269,83.6944037616,83.8633981712,83.8221240494,83.8250969393
Id_9270,87.7255582935,87.8754682158,87.8485392241,87.8378428683
Id_9271,62.0383658602,62.0663166412,61.9908975267,62.024001328
Id_9272,75.0859712495,75.2134698082,75.1555428679,75.1671505242
Id_9273,62.408479144,62.427952858,62.366553345,62.389065845
Id_9274,74.9831870546,74.9978600526,74.9355939123,74.9609672886
Id_9275,63.0898345024,63.1097866546,63.0305464863,63.0668072363
Id_9276,76.3550716107,76.4744673516,76.412470996,76.4274252277
Id_9277,80.5126868206,80.6024711115,80.5707335195,80.5599285254
Id_9278,72.3103500693,72.3471961948,72.2540041362,72.305333899
Id_9279,87.4840384352,87.6375583739,87.563565075,87.5925724116
Id_9280,59.7743086759,59.8100286028,59.767158995,59.760869106
Id_9281,72.3533022236,72.4868234864,72.4670589484,72.4320602574
Id_9282,75.635481508,75.7550292218,75.7076364683,75.6935181971
Id_9283,79.2830597996,79.3837615158,79.3488656282,79.3215907138
Id_9284,75.5319549821,75.5378873815,75.4860929812,75.4859100928
Id_9285,62.7550053812,62.7693177285,62.7385376557,62.7240163171
Id_9286,82.5321493449,82.7067560888,82.6655248777,82.653738001
Id_9287,68.6139703891,68.6641708147,68.6153654173,68.6196755404
Id_9288,83.0225865204,83.1867491533,83.1644769874,83.1382996096
Id_9289,87.0217649241,87.1668293965,87.1596743621,87.1185558241
Id_9290,78.0751357574,78.1801899889,78.1520836733,78.1244519324
Id_9291,61.9055071926,61.9222170174,61.8752566685,61.8758281038
Id_9292,78.5394047429,78.6342267216,78.6241191884,78.5827777959
Id_9293,89.4515658241,89.589054073,89.5537650851,89.5343128321
Id_9294,75.7414717918,75.856733165,75.8122728203,75.8005241005
Id_9295,75.6378020842,75.6393036018,75.5904271273,75.5926263329
Id_9296,60.2602402579,60.2987877786,60.2419833509,60.2568430304
Id_9297,63.1760113617,63.1967984112,63.1490745593,63.1546663913
Id_9298,90.0488624588,90.1963221459,90.137017599,90.1461482246
Id_9299,76.7017766717,76.8156138267,76.7680492121,76.7674168679
Id_9300,80.4001068476,80.4944871686,80.4596150267,80.4462913604
Id_9301,72.2090986255,72.2501363958,72.1542149816,72.2031978321
Id_9302,72.6389267076,72.6701688888,72.5904812926,72.6272250201
Id_9303,92.1110272793,92.2368122103,92.1936911919,92.1909648781
Id_9304,59.986897276,60.0300516684,59.9619671308,59.9890340254
Id_9305,78.7073947934,78.8165989052,78.7705647373,78.7703226304
Id_9306,74.539675599,74.5645561645,74.4854250746,74.5234998253
Id_9307,66.5344809254,66.5256919122,66.4699900073,66.4862195621
Id_9308,58.2427006436,58.2988136457,58.2638885407,58.2489696932
Id_9309,67.2559419949,67.4256274816,67.4026169627,67.3705224579
Id_9310,67.6566889129,67.8179951728,67.8105463947,67.766556528
Id_9311,66.7658657875,66.8430228138,66.800719727,66.7927571842
Id_9312,71.9251413225,72.0678363423,72.0315243219,72.0091570444
Id_9313,71.4015403635,71.4457059493,71.3888958003,71.3921929774
Id_9314,82.4167802229,82.5959875613,82.5515527872,82.5371835386
Id_9315,86.9001950397,87.0501588872,87.0395801847,86.9957805465
Id_9316,64.808571008,64.8097772112,64.77016099,64.7584904517
Id_9317,70.4368321493,70.4833495809,70.4084535165,70.4286284006
Id_9318,85.7289763092,85.8805156346,85.847163501,85.8245269409
Id_9319,71.6283857037,71.6660844498,71.5870321258,71.6104987064
Id_9320,86.6609219028,86.8144583074,86.757200703,86.7528349212
Id_9321,71.0239796465,71.1669879203,71.1752287753,71.120119984
Id_9322,75.5017797609,75.6236454497,75.602603117,75.5696209295
Id_9323,64.5149333899,64.5212647596,64.4694406202,64.4710006787
Id_9324,74.4824382529,74.6057900475,74.5650899692,74.5504533735
Id_9325,74.9256136543,75.0393303798,75.0157339006,74.9880769644
Id_9326,78.5394047429,78.6342267216,78.6241191884,78.5827777959
Id_9327,89.4515658241,89.589054073,89.5537650851,89.5343128321
Id_9328,71.7288339956,71.7623703531,71.6860475902,71.7118078155
Id_9329,81.4459453495,81.6449147511,81.6110877226,81.5991669064
Id_9330,65.3347549123,65.338721749,65.2840779617,65.2952585568
Id_9331,71.430794047,71.4710912421,71.3956099146,71.4288056111
Id_9332,90.5834320501,90.7192620396,90.6805270943,90.6741093804
Id_9333,63.0013178295,63.0249506509,62.9433218469,62.9775431764
Id_9334,66.047554546,66.0518455449,65.9786426938,66.0040722957
Id_9335,66.441206733,66.4363356665,66.3780800382,66.3921912469
Id_9336,92.1110272793,92.2368122103,92.1936911919,92.1909648781
Id_9337,71.176096852,71.3322592077,71.3079742436,71.2900783134
Id_9338,71.5998599343,71.7470283897,71.739193869,71.7088162858
Id_9339,67.4021721741,67.4789271702,67.4237123059,67.4414897276
Id_9340,73.0420733939,73.1756281601,73.1421171588,73.1347572592
Id_9341,83.2000452102,83.3795471737,83.3192732119,83.3365799902
Id_9342,69.1705810277,69.2240949504,69.1593281694,69.1879614158
Id_9343,75.5326901371,75.6504947108,75.6097080552,75.6083463137
Id_9344,71.1076080924,71.153375348,71.0645960588,71.112153864
Id_9345,86.5433420801,86.6948616953,86.6451659201,86.6553811284
Id_9346,63.0898345024,63.1097866546,63.0305464863,63.0668072363
Id_9347,80.5126868206,80.6024711115,80.5707335195,80.5599285254
Id_9348,55.5510694408,55.6219107985,55.5781829319,55.5727333703
Id_9349,67.6566889129,67.8179951728,67.8105463947,67.766556528
Id_9350,77.0758296664,77.284895108,77.2558616298,77.2296511069
Id_9351,80.791963444,80.985954568,80.9705833761,80.9303921062
Id_9352,67.1637353511,67.2320497209,67.2050596531,67.1854445674
Id_9353,81.272183573,81.4560801757,81.4594274438,81.4049712886
Id_9354,71.9251413225,72.0678363423,72.0315243219,72.0091570444
Id_9355,71.4015403635,71.4457059493,71.3888958003,71.3921929774
Id_9356,82.4167802229,82.5959875613,82.5515527872,82.5371835386
Id_9357,61.4519559038,61.4806745007,61.4173703038,61.4266192307
Id_9358,64.808571008,64.8097772112,64.77016099,64.7584904517
Id_9359,85.7289763092,85.8805156346,85.847163501,85.8245269409
Id_9360,75.635481508,75.7550292218,75.7076364683,75.6935181971
Id_9361,62.8664296596,62.8786606534,62.8259324954,62.8271281179
Id_9362,65.9062461755,65.8986394243,65.8556809958,65.8465416849
Id_9363,76.0854267014,76.1951595459,76.1650941499,76.1377629546
Id_9364,79.7544207953,79.8446997939,79.8280383349,79.7868509656
Id_9365,75.0852403856,75.1015045127,75.0326606209,75.0454194269
Id_9366,55.6292820884,55.696937434,55.6553608367,55.6516659396
Id_9367,67.3503430025,67.5162945844,67.4959244955,67.4659157804
Id_9368,77.6428478271,77.8381239245,77.8299372729,77.7925752865
Id_9369,81.3859696668,81.5653382736,81.5719097738,81.5199460427
Id_9370,83.0225865204,83.1867491533,83.1644769874,83.1382996096
Id_9371,85.3419919144,85.499628301,85.4500729247,85.4449384897
Id_9372,62.9547597761,62.9633028161,62.9129970048,62.9161823126
Id_9373,76.1920392795,76.297446682,76.2703545168,76.2453886862
Id_9374,56.3379129585,56.4043002719,56.3603244365,56.3648913596
Id_9375,67.3076995835,67.3883095153,67.3305031431,67.3461304378
Id_9376,81.4459453495,81.6449147511,81.6110877226,81.5991669064
Id_9377,64.587038941,64.6755340204,64.6229514521,64.6369920181
Id_9378,78.162165629,78.366619073,78.3376771669,78.3250594323
Id_9379,74.4353451572,74.4645621495,74.3825962008,74.4182731954
Id_9380,74.8782440638,74.8972926498,74.8321518028,74.8551311368
Id_9381,76.248233863,76.3719459654,76.3070170331,76.3195458652
Id_9382,79.9249770029,80.0298441099,79.976698145,79.9772333198
Id_9383,91.567541163,91.7052199626,91.6412112087,91.6542679867
Id_9384,67.8968500879,68.066992692,68.0311401247,68.0247838387
Id_9385,56.4172138457,56.4803636094,56.4385692551,56.4449291798
Id_9386,71.5998599343,71.7470283897,71.739193869,71.7088162858
Id_9387,62.408479144,62.427952858,62.366553345,62.389065845
Id_9388,75.5326901371,75.6504947108,75.6097080552,75.6083463137
Id_9389,79.1753759225,79.2742849474,79.2462886585,79.2323896793
Id_9390,75.7996638467,75.8148170427,75.7312930767,75.7731245742
Id_9391,62.2953291756,62.3218308729,62.2743644842,62.2687476642
Id_9392,72.3533022236,72.4868234864,72.4670589484,72.4320602574
Id_9393,71.8266270785,71.8611256601,71.8205980138,71.8115224457
Id_9394,74.3781868635,74.505741468,74.4621525731,74.4451891894
Id_9395,77.96592237,78.0754114326,78.0442599495,78.0142081085
Id_9396,64.808571008,64.8097772112,64.77016099,64.7584904517
Id_9397,73.8369730898,73.862853722,73.7981361502,73.8076394266
Id_9398,70.8562548322,70.8932509273,70.8343087129,70.8423764519
Id_9399,71.6283857037,71.6660844498,71.5870321258,71.6104987064
Id_9400,75.5319549821,75.5378873815,75.4860929812,75.4859100928
Id_9401,59.503133919,59.5434352305,59.4893138104,59.4952284511
Id_9402,87.0217649241,87.1668293965,87.1596743621,87.1185558241
Id_9403,61.9055071926,61.9222170174,61.8752566685,61.8758281038
Id_9404,78.5394047429,78.6342267216,78.6241191884,78.5827777959
Id_9405,89.4515658241,89.589054073,89.5537650851,89.5343128321
Id_9406,76.1920392795,76.297446682,76.2703545168,76.2453886862
Id_9407,62.8014180166,62.8307786004,62.7687797219,62.7851926975
Id_9408,76.0069590265,76.1372957354,76.0959968572,76.0870822391
Id_9409,68.6646482583,68.7313131463,68.6483958659,68.6865118762
Id_9410,71.9804395039,72.0279866084,71.9545304522,71.9831101347
Id_9411,66.441206733,66.4363356665,66.3780800382,66.3921912469
Id_9412,76.7017766717,76.8156138267,76.7680492121,76.7674168679
Id_9413,59.986897276,60.0300516684,59.9619671308,59.9890340254
Id_9414,60.3449658984,60.3800114911,60.3255231134,60.3423110592
Id_9415,76.5662146176,76.6824146216,76.6615638711,76.6417847325
Id_9416,68.7609975694,68.8237103427,68.743402757,68.7837413205
Id_9417,87.2076700208,87.3687422907,87.3218185972,87.3262160795
Id_9418,69.1705810277,69.2240949504,69.1593281694,69.1879614158
Id_9419,72.5104528864,72.5440655601,72.4897161638,72.5082813047
Id_9420,87.7255582935,87.8754682158,87.8485392241,87.8378428683
Id_9421,78.7073947934,78.8165989052,78.7705647373,78.7703226304
Id_9422,75.5326901371,75.6504947108,75.6097080552,75.6083463137
Id_9423,86.0323543659,86.1948670307,86.1255792488,86.1505642652
Id_9424,55.5510694408,55.6219107985,55.5781829319,55.5727333703
Id_9425,80.791963444,80.985954568,80.9705833761,80.9303921062
Id_9426,62.6669511524,62.6849322648,62.6517108009,62.6352298666
Id_9427,72.3533022236,72.4868234864,72.4670589484,72.4320602574
Id_9428,75.8446603719,75.961045466,75.9544613721,75.9058458644
Id_9429,68.1120508053,68.1753181523,68.1083944992,68.1222860516
Id_9430,71.8266270785,71.8611256601,71.8205980138,71.8115224457
Id_9431,82.9065400387,83.0753454545,83.0498252069,83.0210700092
Id_9432,85.2227420223,85.3851639865,85.3323076259,85.3244950573
Id_9433,62.8664296596,62.8786606534,62.8259324954,62.8271281179
Id_9434,91.3724472705,91.493398692,91.471137284,91.4364322205
Id_9435,66.8595889978,66.9329179387,66.893206216,66.8873443852
Id_9436,59.503133919,59.5434352305,59.4893138104,59.4952284511
Id_9437,82.5321493449,82.7067560888,82.6655248777,82.653738001
Id_9438,78.5394047429,78.6342267216,78.6241191884,78.5827777959
Id_9439,85.8489263459,85.9956363128,85.9656311111,85.945668038
Id_9440,62.5814578695,62.5986142868,62.5341017056,62.5480820746
Id_9441,65.6077107345,65.6053533612,65.5499973117,65.5542950569
Id_9442,65.9987804936,65.9872831977,65.946878364,65.9398086878
Id_9443,87.2975508687,87.4350312644,87.4009770334,87.3842859364
Id_9444,64.587038941,64.6755340204,64.6229514521,64.6369920181
Id_9445,62.3209035145,62.3440191199,62.2802332201,62.3007460799
Id_9446,65.3347549123,65.338721749,65.2840779617,65.2952585568
Id_9447,72.6098921573,72.7527137772,72.7025805859,72.7078071378
Id_9448,76.5662146176,76.6824146216,76.6615638711,76.6417847325
Id_9449,74.539675599,74.5645561645,74.4854250746,74.5234998253
Id_9450,91.6955661949,91.8280586419,91.7675824389,91.7835429747
Id_9451,88.0035493328,88.1458257499,88.091727394,88.1057420609
Id_9452,22.1572683762,22.2917671326,22.3196111695,22.2914443871
Id_9453,17.0564174228,17.1276276417,17.1397420075,17.1239005109
Id_9454,17.1624309569,17.2315754704,17.2479211238,17.2288826264
Id_9455,18.8315241802,18.9169072688,18.9304179835,18.9153940266
Id_9456,19.7754346987,19.8585149437,19.8764935305,19.8575139792
Id_9457,16.5235367608,16.5956920635,16.6035139861,16.5915917771
Id_9458,20.1505373907,20.2637873473,20.2825220251,20.2601769264
Id_9459,21.1572282802,21.2690712045,21.2927804995,21.2659133357
Id_9460,21.2873186531,21.3967669872,21.4257268938,21.3948879284
Id_9461,20.1219652253,20.2036315769,20.2210548185,20.2026259739
Id_9462,23.3354812926,23.4671302229,23.4934262674,23.4668324667
